"id","profileName","text","date","title","rating","images","helpful","Size","Color"
"R1TVR5KW06YXDW","Lane Callahan","Got this for my husbands stocking stuffer and he LOVES it. The only reason I gave 4/5 stars is because the carhartt logo is a little crooked.","Reviewed in the United States on January 7, 2018","Not bad product for the price",4,"",0,"One Size","Coal Heather"
"R1MT2ER7II3LRJ","Vincent","Item is exactly what you expect it to be -- an orange hat by Carhartt.","Reviewed in the United States on November 21, 2019","Exactly what you think this is",5,"",0,"One Size","Bright Orange"
"RXSOXBIHQKO8A","Madigan","Fits my husband perfectly. They do stretch out over time. Not in a bad way but not as tight. I love how they look and he loves how they keep his head warm!","Reviewed in the United States on February 14, 2018","Love Carhart",5,"",0,"One Size","Heather Grey"
"R338LYSJC5I24G","mitchell w.","I was skeptical because of the price but the hat is very good quality very warm if it's well I am very pleased with the purchase","Reviewed in the United States on February 13, 2018","... because of the price but the hat is very good quality very warm if it's well I am very ...",4,"",0,"One Size","Navy"
"R2TSHUQGRVLO3A","Albert Nguyen","All the hunnies think I’m fly and my street crew is through tha roof","Reviewed in the United States on December 8, 2019","Gangstas only",5,"",0,"One Size","Coal Heather"
"R3KNT8CWNNBEC","Jeff C.","There's 2 kinds of people that I absolutely can't stand- thieves, and liars.  It says in the product description that it's ""made in the USA from imported parts"".Well, that's funny because it has a big tag inside that says made in Tawain.LIES!!!!!!!!(And the thing fits huge by the way)Bottom line- this will be my last purchase of ANY Carhart product.Too bad because they used to be a reputable American company that produced quality products. I'm so sick of being lied to and ripped off on foreign junk. (Just like Buck knives,  Craftsman tools, and a million other once great companies that sold out to the Chinese)","Reviewed in the United States on February 15, 2021","Made in Taiwan!!!!!",1,"",1,"One Size","Dark Brown/Sandstone"
"R1Y4GAWJB0CCW4","Ashley monaghan","Love it. Will definitely buy more","Reviewed in the United States on April 26, 2020","Great quality",5,"",0,"One Size","Black/White"
"R84PR77R0LLGS","Laura Story","It's exactly what I needed. It matches what I wear.","Reviewed in the United States on February 17, 2020","Great Quality",5,"",0,"One Size","Heather Grey"
"R2DC47LPEG4VO1","Jo-Ann Kendrick","I wear this when I'm running errands and it fits perfect.","Reviewed in the United States on January 29, 2020","Scull cap",5,"",0,"One Size","Dark Brown/Sandstone"
"R2Q9M4QD8T4MCZ","Anonymous  ","Super cute","Reviewed in the United States on August 19, 2020","Super cute",5,"",0,"One Size","Brown"
"R11NXUYFKPFZIC","mommy and bella","My son loves this hat. It is a grey knit taboggen made by Carhartt, truly made to last that is for sure. This has a lot of stretch in it so it will fit a range of different size heads. Its the perfect hat to keep your head nice and warm.","Reviewed in the United States on January 16, 2016","Its the perfect hat to keep your head nice and warm",5,"",0,"One Size","Coal Heather"
"R1MMEDDAV8F0T8","Tammy","Perfect hat for warmth and style for any outdoors Adventure and cheap and affordable","Reviewed in the United States on December 15, 2019","Warm",5,"",0,"One Size","Black"
"R3DWI4WBRVWMW2","Aria Shamsabadi","Too tight!","Reviewed in the United States on July 5, 2021","Tight!",3,"",0,"One Size","Deep Winter White"
"R2NOMDUJPBFNDC","B Murphy","Used it for deer hunting. Temperature dropped into the 20's this was great to have.","Reviewed in the United States on November 20, 2019","It's warm. Not cheap.",5,"",0,"One Size","Bright Orange"
"R86NTSFPJZYW3","Paris","Used this for work.","Reviewed in the United States on December 21, 2019","Quality",4,"",0,"One Size","Coal Heather"
"R2XOVN7D9URN1U","Matthew Riceberg","First day out and it kept my ears warm like I'd hoped!","Reviewed in the United States on January 9, 2020","Fits like a hat should",5,"",0,"One Size","Dark Brown/Sandstone"
"R221AYYLF1OI4M","Marvin Lay","Hat is way to long and rolling up is awkward looking","Reviewed in the United States on April 1, 2021","Good quality but way too bulky and long",3,"",0,"One Size","Brown"
"R2N11OXOQFCW48","AK","Loved the price. Carhartt is a great brand and will help you on very cold weather. It fit as expected because I have a small head. But after washing it (no dryer), it would because a little loose. Would catch a little lint.Color is mega vibrant. Some reminded as a cone :D. I thought it was going to be a little less neon :(","Reviewed in the United States on March 28, 2018","Between 3 and 4 stars",3,"",1,"One Size","Bright Orange"
"RQBYYQ3Y1YJMY","TERRY W.","this little hat is very warm I thought when I bought it for my husband it would be thin but no it is not it is very warm and not over heavy either just right he really likes them that it why I ordered 2 carhartts  hats. he has the jacket and the t-shirts to they may cost more but are will worth the money spent on them. they are great products","Reviewed in the United States on December 17, 2013","great stocking cap",5,"",0,"One Size","Navy"
"R3H8UM375659TL","tanya","Exactly what I was expecting. And came the next day","Reviewed in the United States on February 13, 2020","Good",5,"",0,"One Size","Brown"
"R36O9ZDRLDKI6G","Dr. Aiello","Thank U Dr. Aiello","Reviewed in the United States on June 17, 2020","Satisfied customer..",5,"",0,"One Size","Brite Lime"
"R3COK6G0M1M6CM","Walter Huber","Incredibly warm and comfortable very satisfied exactly what I would think of car hard","Reviewed in the United States on December 15, 2019","Great hat",5,"",0,"One Size","Black"
"RRE0FG7SNY4NU","Emma ","Gave it as a gift and she loved it","Reviewed in the United States on March 3, 2020","Recommend",5,"",0,"One Size","Black/White"
"R3AZ8MAO4M9G8Z","Don","This is the best possible winter hat i could hope for...This is the second one i bought...Its not too big or too small, it fits very snugly without being tight...you forget your wearing it at times. Today i went for a walk along the Delaware river with my dog, it was 30 degrees out with 40mph winds...It was a mistake for me to make such a trek...but my head was very warm and toasty,.","Reviewed in the United States on December 31, 2012","Best Winter Hat",5,"",0,,
"R1RBTT7RKVMUC5","reader","A hat that is as utilitarian as they come.  But it was just what my son,  mid-fifties, wanted.  No doubt he could throw it in the washing machine.","Reviewed in the United States on July 30, 2017","Utilitarian hat",4,"",0,"One Size","Coal Heather"
"R1T2UHUEI2UEAM","Amazon Customer","This is a great basic and I like it so much that each time I've lost it, I purchased a replacement.","Reviewed in the United States on July 8, 2019","Lost 4, Ordered 5",5,"",0,"One Size","Black"
"R35ZB8ATAT4RWS","Jordan Montgomery","Nice toboggan seems like it will be warm. It just fits a lot bigger than i’d hoped.","Reviewed in the United States on December 30, 2018","Fits good a little big",4,"",0,"One Size","Black"
"RXRW5OZE8N79E","Jeremyparker46","This fit way better then expected. Quality was better then expected. Cant wait to order a couoke more colors. Best winter hat Ive found yet.","Reviewed in the United States on January 16, 2019","Best of the best....",5,"",0,"One Size","Heather Grey"
"R3L9TTIBBRQXSS","Jaime","Looks great! Keeps my head/ears warm in the winter! It fits as expected!","Reviewed in the United States on December 21, 2019","Love it!",5,"https://images-na.ssl-images-amazon.com/images/I/81ohYhQTviL.jpg",0,"One Size","Black/White"
"R77X95XJ7K038","Amazon Customer","Purchased for my teenaged daughter! She lives the fit and the color!","Reviewed in the United States on January 8, 2020","Good fit, warm and great colors!",5,"",0,"One Size","Brite Lime"
"R1Q352L9CZJYG7","CD ","Perfect cap. Not to hot and not to tight on my massive noggin.","Reviewed in the United States on December 28, 2019","Great for big heads",5,"",0,"One Size","Black"
"R33D19U0640WZA","Meli255 ","Exactly what I wanted! Great quality, bought some for my daughter as well.","Reviewed in the United States on December 31, 2019","Love my new beanie",5,"",0,"One Size","Black"
"RMHLKUP5Q6XI6","Brian Carr","Great hats for cold weather and working outside during fall and winter months.","Reviewed in the United States on December 22, 2019","Great hats",5,"",0,"One Size","Brown"
"R13TGQX0OCTPSN","Lborden","Wonderful gift. Exactly as pictured color wise. Fits as expected. Super fast shipping.","Reviewed in the United States on December 21, 2019","Great gift",5,"",0,"One Size","Brown"
"R3IC6KJMNPE5EU","Theresa ","Great foot and just an all around cool hat.","Reviewed in the United States on March 1, 2020","Great fit!!!!",5,"",0,"One Size","Black/White"
"RSZTSLRA8R57Y","Isabella Jacobson","Cute and simple","Reviewed in the United States on July 18, 2020","Good",5,"",0,"One Size","Black"
"R267BNTLNV4F6B","Thomas P Waddell","Did what it was advertised to do, Kept My Head Warm!!","Reviewed in the United States on January 27, 2020","Warmth",5,"",0,"One Size","Dark Brown"
"RPGZV4VW4G1DM","Stephanie","Can’t go wrong with a Carhartt beanie!","Reviewed in the United States on April 5, 2020","Very warm and stylish.",5,"",0,"One Size","Brown"
"R18FFFK73XFGPT","Amazon Customer","Fast shipping! Love this hat very comfortable!","Reviewed in the United States on April 4, 2020","Fast shipping! Love this hat very comfortable",5,"",0,"One Size","Black/White"
"RK6WOFSMMVRF0","Greg Vicks","Nice and warm, fits good and seems to be well made.","Reviewed in the United States on January 15, 2020","Warm and well made",5,"",0,"One Size","Bright Orange"
"RYPWLXCW6MA47","MZU123","My only complaint is that I thought it would have a fold that goes midway back up like shown in the pictures, however, it was just a single layer that terminates at the forehead. It makes the fit a little bit less customizable for head shape. Quality is great though, as would be expected from Carhartt.","Reviewed in the United States on January 16, 2015","Light but plenty warm",4,"",0,"One Size","Heather Grey"
"R18BE99N9LAH2M","Redwoods Reader","Nice quality, quick ship","Reviewed in the United States on June 5, 2020","Nice",5,"",0,"One Size","Black"
"R1GO6R5X190VZF","Nancy Petersen","I really like it! It fits well and it’s comfy and cute!","Reviewed in the United States on January 4, 2020","Hat",5,"",0,"One Size","Black/White"
"R20V75YG75LMJT","Debbie Hagney","It’s cute! Warm and cozy and looks great on girls too!","Reviewed in the United States on January 21, 2020","Fits great and warm!",5,"",0,"One Size","Black/White"
"R7I6G9MBFGLDI","DIANE","Just what the guys ordered ... and my 18 year old daughter.","Reviewed in the United States on January 15, 2020","Comfortable",5,"",0,"One Size","Black"
"R14KS5LV7N1PEM","spikecv64","I MUST SAY IT IS A GREAT HAT FOR THE PRICE.  FOR ME WEARING THIS HAT, MY HEAD STILL FEELS COLD.  THEN AND AGAIN I HAVE BECOME SPOILED BY MY SHEEPSKIN TRAPPER HAT. BUT ALL IN ALL IF I WERE TO LOOSE THIS HAT I WOULD PURCHASE ANOTHER ONE.","Reviewed in the United States on March 29, 2016","GOOD ALL AROUND HAT!!!!",5,"",0,"One Size","Black"
"R3CTJO7EM59OXI","TonyW","good quality warm enough for Oregon.","Reviewed in the United States on November 6, 2019","good quality",4,"",0,"One Size","Navy"
"R2C2PFQEDRKIQO","Jonathan M.","nothing better and looks great","Reviewed in the United States on May 8, 2020","perfect",5,"",0,"One Size","Black/White"
"R21QC4TYM0NSBJ","clamson95","Love the beanie, but it is very long so the cuff is very big and it goes off of your head quite a bit. After washing it will shrink, though. I don't buy any other beanies.","Reviewed in the United States on January 27, 2017","Been buying carhartt beanies for years",4,"",0,"One Size","Heather Grey"
"R2FP2FZDB2VSH8","Aaron","Keeps your head warm in 20 degree weather","Reviewed in the United States on February 29, 2020","Great product",5,"",0,"One Size","Navy"
"R30PZYREFA3SX2","William Hill ","Fits well, feels really good when wareing it. Just overall nice real toboggan.","Reviewed in the United States on December 24, 2019","It's real",5,"",0,"One Size","Black"
